match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,shots_in_pts_won,shots_in_pts_lost
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,1,B-DTM,28,0,0,0,0,12,16
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,1,B-DTL,12,3,1,0,2,5,7
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,1,B-IO,8,2,1,1,0,4,4
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,1,S-XC,3,0,0,0,0,2,1
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,1,S-DTM,15,0,0,0,0,5,10
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,1,S-DTL,2,0,0,0,0,2,0
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,1,S-IO,3,1,0,0,1,1,2
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,F-XC,41,8,3,4,1,29,12
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,F-DTM,8,1,0,0,1,3,5
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,F-DTL,6,2,1,0,1,3,3
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,F-IO,15,7,4,0,3,11,4
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,B-XC,53,11,3,4,4,32,21
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,B-DTM,28,0,0,0,0,14,14
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,B-DTL,14,8,5,1,2,9,5
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,B-IO,17,3,0,0,3,9,8
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,S-XC,5,0,0,0,0,4,1
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,S-DTM,8,0,0,0,0,4,4
20150107-W-Brisbane-R16-Daria_Gavrilova-Angelique_Kerber,2,S-DTL,2,1,0,0,1,1,1
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,F-XC,35,17,10,2,5,25,10
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,F-DTM,13,0,0,0,0,6,7
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,F-DTL,11,6,4,2,0,10,1
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,F-IO,16,5,1,1,3,5,11
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,F-II,3,0,0,0,0,3,0
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,B-XC,2,0,0,0,0,1,1
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,B-DTM,4,2,0,1,1,3,1
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,B-DTL,2,0,0,0,0,0,2
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,B-IO,1,1,0,0,1,0,1
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,S-XC,26,9,3,1,5,10,16
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,S-DTM,18,3,0,0,3,3,15
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,S-DTL,13,2,1,0,1,6,7
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,1,S-IO,3,0,0,0,0,1,2
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,F-XC,16,4,0,2,2,5,11
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,F-DTM,14,2,0,1,1,9,5
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,F-DTL,20,6,3,0,3,10,10
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,F-IO,7,3,2,1,0,6,1
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,B-XC,41,9,2,3,4,30,11
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,B-DTM,16,2,0,0,2,5,11
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,B-DTL,5,2,1,0,1,1,4
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,B-IO,2,0,0,0,0,1,1
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,S-XC,4,0,0,0,0,1,3
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,S-DTM,4,0,0,0,0,2,2
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,S-DTL,2,1,1,0,0,1,1
19990704-W-Wimbledon-F-Steffi_Graf-Lindsay_Davenport,2,S-IO,1,0,0,0,0,1,0
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,F-XC,13,8,2,4,2,9,4
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,F-DTM,3,0,0,0,0,3,0
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,F-DTL,5,3,2,1,0,5,0
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,F-IO,9,5,1,3,1,7,2
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,B-XC,15,2,0,0,2,8,7
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,B-DTM,6,3,0,1,2,4,2
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,B-DTL,2,0,0,0,0,2,0
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,B-IO,5,4,0,0,4,1,4
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,S-XC,2,0,0,0,0,2,0
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,1,S-DTM,2,1,0,0,1,1,1
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,F-XC,9,3,1,0,2,1,8
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,F-DTM,6,0,0,0,0,2,4
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,F-DTL,10,5,1,1,3,5,5
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,F-IO,5,2,0,1,1,1,4
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,B-XC,8,4,1,0,3,2,6
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,B-DTM,6,0,0,0,0,2,4
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,B-DTL,5,2,1,1,0,3,2
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,S-XC,4,0,0,0,0,1,3
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,S-DTM,2,0,0,0,0,0,2
20160124-W-Australian_Open-R16-Serena_Williams-Margarita_Gasparyan,2,S-DTL,2,1,0,0,1,0,2
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,F-XC,56,15,3,2,10,25,31
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,F-DTM,41,6,1,0,5,13,28
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,F-DTL,12,8,2,0,6,5,7
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,F-IO,29,12,7,1,4,12,17
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,F-II,3,1,1,0,0,2,1
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,B-XC,40,5,2,1,2,16,24
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,B-DTM,27,4,0,0,4,10,17
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,B-DTL,16,5,2,0,3,7,9
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,B-IO,6,2,1,0,1,3,3
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,B-II,1,1,0,1,0,1,0
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,1,S-DTM,3,0,0,0,0,2,1
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,F-XC,49,11,5,3,3,30,19
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,F-DTM,37,6,1,1,4,21,16
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,F-DTL,15,10,6,1,3,9,6
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,F-IO,14,8,3,2,3,7,7
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,F-II,1,0,0,0,0,0,1
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,B-XC,36,7,5,0,2,25,11
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,B-DTM,40,6,0,4,2,21,19
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,B-DTL,4,3,1,0,2,1,3
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,B-IO,14,4,0,0,4,7,7
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,S-XC,1,1,1,0,0,1,0
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,S-DTM,5,0,0,0,0,4,1
20151016-W-Hong_Kong-QF-Caroline_Garcia-Angelique_Kerber,2,S-DTL,1,0,0,0,0,0,1
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,F-XC,48,11,5,1,5,23,25
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,F-DTM,16,2,0,0,2,6,10
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,F-DTL,22,10,5,1,4,11,11
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,F-IO,22,5,3,1,1,11,11
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,F-II,3,0,0,0,0,1,2
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,B-XC,27,5,2,0,3,11,16
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,B-DTM,31,2,0,0,2,17,14
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,B-DTL,17,6,1,1,4,7,10
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,B-IO,9,4,3,0,1,5,4
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,S-XC,5,0,0,0,0,2,3
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,S-DTM,15,2,0,0,2,6,9
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,S-DTL,2,0,0,0,0,1,1
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,1,S-IO,2,1,0,0,1,0,2
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,F-XC,42,7,1,2,4,24,18
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,F-DTM,23,2,0,0,2,9,14
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,F-DTL,19,8,3,1,4,10,9
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,F-IO,21,4,2,1,1,14,7
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,B-XC,45,5,3,2,0,23,22
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,B-DTM,27,3,1,1,1,19,8
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,B-DTL,6,3,1,0,2,2,4
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,B-IO,8,2,0,1,1,3,5
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,S-XC,1,0,0,0,0,1,0
19990130-W-Australian_Open-F-Amelie_Mauresmo-Martina_Hingis,2,S-DTM,4,0,0,0,0,1,3
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,F-XC,66,17,7,1,9,31,35
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,F-DTM,19,1,1,0,0,4,15
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,F-DTL,23,12,3,3,6,12,11
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,F-IO,22,11,3,1,7,9,13
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,B-XC,45,10,4,2,4,27,18
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,B-DTM,36,5,1,1,3,22,14
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,B-DTL,20,9,4,2,3,12,8
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,B-IO,17,7,3,0,4,5,12
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,S-DTM,2,0,0,0,0,0,2
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,1,S-DTL,1,0,0,0,0,1,0
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,F-XC,66,13,2,8,3,30,36
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,F-DTM,38,3,0,1,2,24,14
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,F-DTL,12,6,6,0,0,8,4
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,F-IO,10,2,1,0,1,7,3
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,B-XC,39,5,2,0,3,21,18
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,B-DTM,49,4,0,2,2,28,21
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,B-DTL,4,2,1,0,1,3,1
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,B-IO,1,1,0,0,1,0,1
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,S-XC,1,0,0,0,0,1,0
20160130-W-Australian_Open-F-Serena_Williams-Angelique_Kerber,2,S-DTM,7,0,0,0,0,2,5
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,F-XC,50,3,1,0,2,26,24
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,F-DTM,25,0,0,0,0,13,12
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,F-DTL,34,4,1,2,1,23,11
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,F-IO,15,1,1,0,0,6,9
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,B-XC,104,8,5,1,2,68,36
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,B-DTM,26,3,0,0,3,13,13
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,B-DTL,20,9,6,0,3,11,9
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,B-IO,4,2,2,0,0,2,2
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,S-XC,4,0,0,0,0,2,2
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,S-DTM,3,0,0,0,0,0,3
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,1,S-DTL,1,0,0,0,0,0,1
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,F-XC,49,9,3,3,3,26,23
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,F-DTM,14,0,0,0,0,8,6
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,F-DTL,27,7,3,0,4,13,14
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,F-IO,25,8,4,1,3,14,11
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,F-II,12,4,0,0,4,4,8
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,B-XC,41,5,0,2,3,15,26
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,B-DTM,15,2,0,0,2,5,10
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,B-DTL,17,7,3,1,3,8,9
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,B-IO,3,2,1,1,0,2,1
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,S-XC,48,2,0,0,2,18,30
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,S-DTM,25,1,0,0,1,8,17
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,S-DTL,27,2,0,0,2,12,15
19980131-W-Australian_Open-F-Martina_Hingis-Conchita_Martinez,2,S-IO,5,0,0,0,0,2,3
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,F-XC,17,5,2,1,2,10,7
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,F-DTM,8,1,0,1,0,5,3
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,F-DTL,7,2,1,0,1,4,3
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,F-IO,7,5,3,2,0,6,1
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,B-XC,17,5,2,1,2,10,7
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,B-DTM,7,0,0,0,0,5,2
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,B-DTL,7,6,4,0,2,4,3
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,B-IO,1,0,0,0,0,1,0
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,S-XC,6,2,1,0,1,3,3
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,S-DTM,2,0,0,0,0,2,0
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,1,S-IO,1,1,1,0,0,1,0
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,F-XC,20,3,0,0,3,8,12
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,F-DTM,2,0,0,0,0,1,1
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,F-DTL,9,6,1,1,4,2,7
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,F-IO,8,5,1,0,4,3,5
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,F-II,1,0,0,0,0,1,0
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,B-XC,27,12,5,2,5,14,13
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,B-DTM,14,3,1,0,2,4,10
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,B-DTL,5,4,2,1,1,3,2
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,B-IO,2,1,0,0,1,1,1
20151024-W-Moscow-F-Svetlana_Kuznetsova-Anastasia_Pavlyuchenkova,2,S-DTM,1,0,0,0,0,0,1
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,F-XC,15,5,2,0,3,7,8
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,F-DTM,5,3,0,0,3,1,4
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,F-DTL,6,4,1,0,3,2,4
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,F-IO,14,7,1,2,4,6,8
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,F-II,1,0,0,0,0,0,1
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,B-XC,9,3,2,1,0,4,5
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,B-DTM,13,1,0,0,1,4,9
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,B-DTL,9,4,1,0,3,3,6
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,B-IO,5,2,0,0,2,1,4
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,1,S-DTM,1,0,0,0,0,0,1
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,F-XC,15,6,2,2,2,10,5
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,F-DTM,14,4,0,1,3,7,7
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,F-DTL,3,1,1,0,0,1,2
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,F-IO,13,5,4,0,1,12,1
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,B-XC,12,2,0,1,1,8,4
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,B-DTM,13,2,0,0,2,6,7
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,B-DTL,3,1,1,0,0,2,1
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,B-IO,1,1,1,0,0,1,0
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,S-XC,1,0,0,0,0,0,1
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,S-DTM,1,0,0,0,0,1,0
20150216-W-Dubai-R64-Anastasia_Pavlyuchenkova-Karolina_Pliskova,2,S-DTL,1,0,0,0,0,1,0
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,F-XC,51,8,5,1,2,26,25
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,F-DTM,33,1,0,0,1,14,19
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,F-DTL,18,8,4,1,3,10,8
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,F-IO,24,13,7,1,5,11,13
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,B-XC,38,6,1,1,4,18,20
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,B-DTM,54,3,0,0,3,23,31
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,B-DTL,9,4,3,0,1,7,2
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,B-IO,11,1,0,0,1,2,9
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,S-XC,2,2,0,0,2,0,2
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,S-DTM,3,0,0,0,0,0,3
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,1,S-DTL,1,0,0,0,0,0,1
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,F-XC,71,21,5,3,13,33,38
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,F-DTM,35,4,0,1,3,23,12
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,F-DTL,11,7,2,0,5,3,8
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,F-IO,19,9,2,4,3,12,7
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,B-XC,52,18,8,4,6,30,22
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,B-DTM,38,2,0,0,2,24,14
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,B-DTL,8,5,3,0,2,6,2
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,B-IO,7,3,2,0,1,3,4
20151002-W-Wuhan-SF-Angelique_Kerber-Garbine_Muguruza,2,S-DTM,4,0,0,0,0,1,3
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,F-XC,78,13,4,2,7,36,42
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,F-DTM,53,10,0,0,10,22,31
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,F-DTL,23,6,1,1,4,10,13
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,F-IO,26,8,2,2,4,12,14
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,B-XC,59,7,0,1,6,22,37
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,B-DTM,60,6,0,0,6,26,34
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,B-DTL,18,5,3,0,2,9,9
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,B-IO,22,6,1,1,4,11,11
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,1,S-XC,4,1,0,1,0,3,1
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,F-XC,71,4,1,2,1,41,30
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,F-DTM,78,4,0,0,4,40,38
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,F-DTL,10,5,1,0,4,3,7
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,F-IO,12,6,2,1,3,8,4
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,B-XC,56,10,1,4,5,28,28
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,B-DTM,59,8,0,2,6,32,27
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,B-DTL,10,7,5,0,2,6,4
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,B-IO,5,1,1,0,0,2,3
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,S-XC,3,0,0,0,0,2,1
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,S-DTM,20,0,0,0,0,9,11
20150807-W-Cincinnati-R64-Alison_Riske-Elina_Svitolina,2,S-DTL,1,0,0,0,0,1,0
20160126-W-Australian_Open-QF-Serena_Williams-Maria_Sharapova,1,F-XC,15,9,2,3,4,8,7
20160126-W-Australian_Open-QF-Serena_Williams-Maria_Sharapova,1,F-DTM,10,2,1,0,1,4,6
20160126-W-Australian_Open-QF-Serena_Williams-Maria_Sharapova,1,F-DTL,5,5,1,2,2,3,2
20160126-W-Australian_Open-QF-Serena_Williams-Maria_Sharapova,1,F-IO,10,5,4,0,1,7,3
20160126-W-Australian_Open-QF-Serena_Williams-Maria_Sharapova,1,B-XC,13,3,2,0,1,6,7
